order_id;order_date;order_time;quantity;pizza_size;unit_price;pizza_id
9437;2015-06-07;19:25:37;1;L;18.50;3
9437;2015-06-07;19:25:37;1;L;20.75;16
9438;2015-06-07;19:43:41;1;S;9.75;18
9439;2015-06-07;20:28:24;1;M;16.00;5
9439;2015-06-07;20:28:24;1;M;16.50;27
9440;2015-06-07;20:31:06;1;M;16.75;16
9441;2015-06-07;21:07:28;1;M;13.25;1
9441;2015-06-07;21:07:28;1;L;20.75;16
9442;2015-06-07;21:14:20;1;S;12.75;8
9442;2015-06-07;21:14:20;1;L;20.75;17
9443;2015-06-07;21:31:49;1;M;16.25;24
9443;2015-06-07;21:31:49;1;M;16.75;6
9444;2015-06-07;22:15:53;1;L;20.50;12
9445;2015-06-07;22:17:59;1;S;12.75;8
9445;2015-06-07;22:17:59;1;L;20.50;12
9445;2015-06-07;22:17:59;1;L;20.75;27
9445;2015-06-07;22:17:59;1;L;20.75;6
9446;2015-06-08;11:40:54;1;L;20.75;17
9446;2015-06-08;11:40:54;2;L;16.50;1
9447;2015-06-08;11:53:59;1;M;16.75;16
9448;2015-06-08;11:55:57;1;S;12.00;20
9448;2015-06-08;11:55:57;1;L;17.95;22
9449;2015-06-08;11:59:07;1;L;20.25;5
9450;2015-06-08;12:00:36;1;S;12.00;2
9450;2015-06-08;12:00:36;1;L;18.50;3
9450;2015-06-08;12:00:36;1;M;16.50;4
9450;2015-06-08;12:00:36;1;S;12.00;28
9451;2015-06-08;12:11:20;1;S;9.75;18
9452;2015-06-08;12:28:43;1;M;16.75;17
9452;2015-06-08;12:28:43;1;L;17.50;31
9452;2015-06-08;12:28:43;1;M;12.50;18
9453;2015-06-08;12:31:45;1;M;16.75;17
9454;2015-06-08;12:32:42;1;M;16.00;28
9455;2015-06-08;12:36:47;1;L;20.75;8
9456;2015-06-08;12:42:00;1;S;11.00;31
9456;2015-06-08;12:42:00;1;S;12.50;13
9457;2015-06-08;12:50:34;1;L;18.50;3
9458;2015-06-08;12:57:08;1;M;16.75;6
9459;2015-06-08;13:01:19;1;L;20.75;13
9460;2015-06-08;13:04:04;1;M;16.00;2
9461;2015-06-08;13:05:41;1;M;16.75;17
9461;2015-06-08;13:05:41;1;L;20.25;26
9462;2015-06-08;13:26:34;1;S;12.00;20
9462;2015-06-08;13:26:34;1;S;9.75;18
9462;2015-06-08;13:26:34;1;M;16.50;7
9462;2015-06-08;13:26:34;2;L;20.75;21
9462;2015-06-08;13:26:34;1;M;16.00;15
9463;2015-06-08;13:26:37;1;M;16.75;8
9463;2015-06-08;13:26:37;1;S;12.00;20
9463;2015-06-08;13:26:37;1;M;16.75;19
9463;2015-06-08;13:26:37;1;M;16.00;2
9463;2015-06-08;13:26:37;1;L;16.50;1
9463;2015-06-08;13:26:37;1;S;10.50;1
9463;2015-06-08;13:26:37;1;L;20.50;12
9463;2015-06-08;13:26:37;1;M;16.75;25
9463;2015-06-08;13:26:37;1;M;16.00;5
9463;2015-06-08;13:26:37;2;L;20.50;23
9463;2015-06-08;13:26:37;1;M;12.50;18
9463;2015-06-08;13:26:37;1;M;16.75;16
9463;2015-06-08;13:26:37;1;M;16.00;28
9463;2015-06-08;13:26:37;1;L;20.75;6
9464;2015-06-08;13:30:45;1;M;16.00;28
9465;2015-06-08;13:59:54;1;S;10.50;1
9465;2015-06-08;13:59:54;1;M;16.50;13
9465;2015-06-08;13:59:54;1;L;20.50;9
9466;2015-06-08;14:04:07;1;L;17.95;22
9466;2015-06-08;14:04:07;1;L;20.75;6
9467;2015-06-08;14:25:49;1;S;12.25;29
9467;2015-06-08;14:25:49;1;M;16.00;28
9468;2015-06-08;14:44:15;1;S;12.00;20
9469;2015-06-08;14:46:09;1;M;16.75;30
9469;2015-06-08;14:46:09;1;S;12.50;10
9470;2015-06-08;15:48:26;2;M;16.75;8
9471;2015-06-08;16:09:26;1;S;12.00;20
9471;2015-06-08;16:09:26;1;M;12.50;18
9471;2015-06-08;16:09:26;1;S;9.75;18
9471;2015-06-08;16:09:26;1;L;20.75;6
9472;2015-06-08;16:20:45;1;M;16.75;8
9472;2015-06-08;16:20:45;1;M;16.25;29
9472;2015-06-08;16:20:45;1;L;20.75;14
9472;2015-06-08;16:20:45;1;L;20.75;6
9473;2015-06-08;16:48:08;1;S;10.50;1
9474;2015-06-08;17:07:59;1;L;20.75;16
9475;2015-06-08;17:08:53;1;M;13.25;1
9476;2015-06-08;17:19:12;1;M;16.50;13
9476;2015-06-08;17:19:12;1;L;20.25;15
9477;2015-06-08;17:28:27;1;L;17.50;31
9477;2015-06-08;17:28:27;1;M;16.50;13
9478;2015-06-08;17:36:57;1;S;12.00;20
9479;2015-06-08;17:44:00;1;L;17.50;31
9479;2015-06-08;17:44:00;1;L;20.75;6
9480;2015-06-08;17:56:11;1;M;16.00;2
9480;2015-06-08;17:56:11;1;M;16.00;11
9480;2015-06-08;17:56:11;1;S;12.00;26
9480;2015-06-08;17:56:11;1;S;12.50;7
9481;2015-06-08;17:56:13;1;S;9.75;18
9481;2015-06-08;17:56:13;1;L;20.75;16
9482;2015-06-08;18:00:24;1;M;16.75;17
9482;2015-06-08;18:00:24;1;S;12.75;25
9482;2015-06-08;18:00:24;1;L;15.25;18
9483;2015-06-08;18:03:51;1;L;17.95;22
9483;2015-06-08;18:03:51;2;XL;25.50;9
9484;2015-06-08;18:20:09;1;S;12.50;14
9484;2015-06-08;18:20:09;1;S;12.75;6
9485;2015-06-08;18:21:42;1;M;16.50;4
9486;2015-06-08;18:30:53;1;M;16.75;30
9486;2015-06-08;18:30:53;2;L;20.75;13
9486;2015-06-08;18:30:53;1;L;20.75;10
9487;2015-06-08;18:30:58;1;M;16.75;6
9487;2015-06-08;18:30:58;1;M;16.00;15
9488;2015-06-08;18:37:28;1;M;16.75;25
9489;2015-06-08;18:38:39;1;L;20.75;19
9489;2015-06-08;18:38:39;1;S;12.00;11
9489;2015-06-08;18:38:39;1;S;10.50;1
9489;2015-06-08;18:38:39;1;L;20.75;7
9490;2015-06-08;18:46:41;2;M;16.75;16
9491;2015-06-08;18:48:31;1;M;16.00;5
9492;2015-06-08;18:55:02;1;M;16.50;4
9493;2015-06-08;18:59:40;1;L;20.75;8
9493;2015-06-08;18:59:40;1;S;23.65;32
9494;2015-06-08;19:15:17;1;L;20.75;17
9494;2015-06-08;19:15:17;1;L;17.50;31
9495;2015-06-08;19:15:41;1;S;12.50;21
9495;2015-06-08;19:15:41;1;L;20.75;6
9496;2015-06-08;19:24:02;1;S;12.00;20
9496;2015-06-08;19:24:02;1;M;13.25;1
9496;2015-06-08;19:24:02;1;L;20.25;29
9497;2015-06-08;19:53:37;1;L;20.75;8
9497;2015-06-08;19:53:37;1;M;13.25;1
9497;2015-06-08;19:53:37;1;M;16.00;5
9498;2015-06-08;20:23:58;1;L;20.25;24
9498;2015-06-08;20:23:58;1;S;9.75;18
9499;2015-06-08;20:24:05;1;M;16.75;17
9499;2015-06-08;20:24:05;1;L;18.50;3
9499;2015-06-08;20:24:05;1;L;17.95;22
9499;2015-06-08;20:24:05;1;S;12.50;10
9500;2015-06-08;20:35:11;1;M;16.25;24
9500;2015-06-08;20:35:11;1;M;16.50;4
9501;2015-06-08;21:06:29;1;M;16.25;24
9501;2015-06-08;21:06:29;1;L;20.75;30
9501;2015-06-08;21:06:29;1;M;16.75;30
9501;2015-06-08;21:06:29;1;L;20.50;12
9502;2015-06-08;21:47:59;1;L;20.75;17
9502;2015-06-08;21:47:59;1;L;20.75;21
9502;2015-06-08;21:47:59;1;L;20.75;14
9503;2015-06-08;22:23:26;1;L;20.75;16
9504;2015-06-09;11:40:29;1;L;20.75;27
9505;2015-06-09;11:50:09;1;M;16.00;26
9506;2015-06-09;11:55:15;2;M;16.75;8
9506;2015-06-09;11:55:15;1;M;13.25;1
9506;2015-06-09;11:55:15;1;S;12.00;23
9506;2015-06-09;11:55:15;1;M;14.50;31
9506;2015-06-09;11:55:15;1;M;16.75;16
9506;2015-06-09;11:55:15;1;L;20.25;15
9507;2015-06-09;12:06:20;1;M;13.25;1
9507;2015-06-09;12:06:20;1;S;12.00;28
9507;2015-06-09;12:06:20;1;L;20.75;6
9507;2015-06-09;12:06:20;1;L;20.50;9
9508;2015-06-09;12:07:38;1;M;16.50;13
9509;2015-06-09;12:07:47;1;L;20.75;27
9510;2015-06-09;12:08:41;1;M;16.75;17
9511;2015-06-09;12:11:21;1;S;12.50;21
9512;2015-06-09;12:29:59;1;S;12.00;12
9512;2015-06-09;12:29:59;1;L;17.50;31
9513;2015-06-09;12:42:51;1;M;16.75;17
9513;2015-06-09;12:42:51;1;S;12.00;2
9513;2015-06-09;12:42:51;1;L;20.25;28
9514;2015-06-09;12:43:48;1;M;16.75;8
9514;2015-06-09;12:43:48;1;L;20.75;19
9514;2015-06-09;12:43:48;1;S;12.00;2
9514;2015-06-09;12:43:48;1;L;18.50;3
9514;2015-06-09;12:43:48;1;L;17.95;22
9514;2015-06-09;12:43:48;1;M;16.00;12
9514;2015-06-09;12:43:48;1;L;20.50;23
9514;2015-06-09;12:43:48;1;M;16.00;23
9514;2015-06-09;12:43:48;1;S;11.00;31
9514;2015-06-09;12:43:48;1;S;12.00;28
9514;2015-06-09;12:43:48;1;L;20.75;6
9515;2015-06-09;12:46:36;1;S;12.00;26
9516;2015-06-09;12:52:00;1;S;23.65;32
9517;2015-06-09;12:56:24;1;L;18.50;3
9518;2015-06-09;12:58:08;1;S;12.75;19
9518;2015-06-09;12:58:08;1;M;16.50;7
9519;2015-06-09;13:15:21;1;M;16.75;8
9520;2015-06-09;13:19:08;1;M;16.75;17
9520;2015-06-09;13:19:08;1;S;12.00;2
9521;2015-06-09;13:19:38;1;S;12.75;6
9522;2015-06-09;13:24:58;1;L;17.95;22
9523;2015-06-09;13:25:32;1;S;12.00;23
9523;2015-06-09;13:25:32;1;L;20.75;27
9523;2015-06-09;13:25:32;1;L;20.75;21
9523;2015-06-09;13:25:32;1;S;12.50;14
9524;2015-06-09;13:48:24;1;L;20.25;5
9524;2015-06-09;13:48:24;1;S;11.00;31
9525;2015-06-09;14:03:08;1;L;17.95;22
9525;2015-06-09;14:03:08;1;S;10.50;1
9525;2015-06-09;14:03:08;1;L;20.75;4
9525;2015-06-09;14:03:08;1;S;12.00;26
9526;2015-06-09;14:05:58;1;M;16.75;25
9526;2015-06-09;14:05:58;1;L;20.25;28
9526;2015-06-09;14:05:58;1;L;20.75;6
9527;2015-06-09;14:17:24;1;L;20.50;12
9527;2015-06-09;14:17:24;1;M;16.00;26
9528;2015-06-09;14:23:35;1;S;12.00;23
9529;2015-06-09;14:29:07;1;L;20.75;16
9530;2015-06-09;14:38:58;1;L;20.25;15
9531;2015-06-09;14:43:18;1;L;20.25;29
9531;2015-06-09;14:43:18;1;S;12.25;29
9532;2015-06-09;14:49:14;1;M;16.50;4
9532;2015-06-09;14:49:14;1;S;12.75;6
9532;2015-06-09;14:49:14;1;S;12.00;15
9533;2015-06-09;14:59:23;1;S;23.65;32
9533;2015-06-09;14:59:23;1;M;16.00;2
9533;2015-06-09;14:59:23;1;L;18.50;3
9534;2015-06-09;15:08:04;1;L;20.50;12
9534;2015-06-09;15:08:04;1;S;12.50;14
9535;2015-06-09;15:15:45;1;L;20.25;5
9536;2015-06-09;16:06:53;1;S;12.75;6
9536;2015-06-09;16:06:53;1;M;16.00;9
9537;2015-06-09;16:22:01;1;L;20.75;13
9537;2015-06-09;16:22:01;1;L;20.75;6
9538;2015-06-09;16:27:25;1;M;16.25;24
9538;2015-06-09;16:27:25;1;S;12.00;15
9539;2015-06-09;16:33:42;1;M;14.75;22
9540;2015-06-09;16:33:45;1;M;16.75;8
9540;2015-06-09;16:33:45;1;M;16.50;4
9541;2015-06-09;16:46:56;1;S;12.00;20
9541;2015-06-09;16:46:56;1;M;12.50;18
9541;2015-06-09;16:46:56;1;S;12.00;28
9542;2015-06-09;17:00:19;1;M;16.00;11
9542;2015-06-09;17:00:19;2;L;20.50;12
9543;2015-06-09;17:05:58;1;L;20.25;29
9544;2015-06-09;17:08:20;1;S;12.00;20
9545;2015-06-09;17:14:17;1;S;12.50;4
9545;2015-06-09;17:14:17;1;M;16.00;5
9545;2015-06-09;17:14:17;1;L;15.25;18
9545;2015-06-09;17:14:17;1;L;20.75;14
9546;2015-06-09;17:20:30;1;L;16.50;1
9546;2015-06-09;17:20:30;1;S;9.75;18
9547;2015-06-09;17:29:10;1;L;20.75;8
9547;2015-06-09;17:29:10;1;L;16.50;1
9547;2015-06-09;17:29:10;1;L;20.75;7
9548;2015-06-09;17:34:42;1;S;12.50;7
9549;2015-06-09;17:47:42;1;S;12.00;20
9549;2015-06-09;17:47:42;1;M;16.75;17
9549;2015-06-09;17:47:42;1;L;20.50;23
9549;2015-06-09;17:47:42;1;M;14.50;31
9550;2015-06-09;17:51:14;1;S;12.75;16
9551;2015-06-09;18:21:43;1;M;16.00;12
9551;2015-06-09;18:21:43;1;S;12.50;4
9551;2015-06-09;18:21:43;1;L;20.50;23
9552;2015-06-09;18:30:00;1;L;20.75;17
9552;2015-06-09;18:30:00;1;L;18.50;3
9552;2015-06-09;18:30:00;1;L;20.50;12
9552;2015-06-09;18:30:00;1;L;20.25;15
9553;2015-06-09;18:49:09;1;S;12.75;19
9553;2015-06-09;18:49:09;1;S;12.50;21
9554;2015-06-09;18:59:04;1;S;12.00;20
9554;2015-06-09;18:59:04;1;L;20.50;23
9554;2015-06-09;18:59:04;1;S;12.00;23
9555;2015-06-09;19:09:39;1;L;20.75;6
9555;2015-06-09;19:09:39;1;S;12.00;15
9556;2015-06-09;19:19:31;1;L;20.75;4
9556;2015-06-09;19:19:31;1;L;20.25;5
9556;2015-06-09;19:19:31;1;L;20.25;28
9556;2015-06-09;19:19:31;1;L;20.75;6
9557;2015-06-09;19:24:11;1;M;16.75;16
9557;2015-06-09;19:24:11;1;S;12.00;28
9558;2015-06-09;19:27:17;1;S;23.65;32
9558;2015-06-09;19:27:17;1;S;12.50;7
9558;2015-06-09;19:27:17;1;M;16.50;13
9558;2015-06-09;19:27:17;1;L;20.75;6
9559;2015-06-09;20:06:09;1;M;16.50;4
9559;2015-06-09;20:06:09;1;S;12.50;4
9560;2015-06-09;20:11:07;1;S;12.75;8
9560;2015-06-09;20:11:07;1;L;20.50;2
9561;2015-06-09;20:17:22;1;S;12.00;26
9561;2015-06-09;20:17:22;1;L;20.75;16
9562;2015-06-09;20:18:13;1;M;16.50;27
9562;2015-06-09;20:18:13;1;L;20.75;6
9563;2015-06-09;20:42:21;1;M;16.25;24
9563;2015-06-09;20:42:21;1;M;16.00;2
9563;2015-06-09;20:42:21;1;M;16.50;4
9564;2015-06-09;20:53:24;1;L;16.50;1
9565;2015-06-09;20:58:15;1;L;20.75;8
9565;2015-06-09;20:58:15;1;M;16.25;29
9566;2015-06-09;21:03:53;1;M;16.75;25
9566;2015-06-09;21:03:53;1;M;16.25;29
9567;2015-06-09;21:42:20;1;L;17.50;31
9567;2015-06-09;21:42:20;1;L;20.25;28
9568;2015-06-09;21:57:40;1;L;20.50;12
9569;2015-06-10;11:42:13;1;M;16.75;25
9570;2015-06-10;11:43:17;1;S;11.00;31
9571;2015-06-10;11:49:26;1;M;16.75;25
9571;2015-06-10;11:49:26;1;M;14.50;31
9572;2015-06-10;12:01:19;1;S;12.00;20
9572;2015-06-10;12:01:19;1;L;18.50;3
9572;2015-06-10;12:01:19;1;M;16.50;7
9572;2015-06-10;12:01:19;1;S;12.25;29
9573;2015-06-10;12:06:00;1;L;20.25;24
9573;2015-06-10;12:06:00;1;S;12.00;11
9573;2015-06-10;12:06:00;1;M;12.50;18
9573;2015-06-10;12:06:00;1;S;12.00;28
9574;2015-06-10;12:13:01;2;L;20.75;8
9574;2015-06-10;12:13:01;1;S;12.75;19
9574;2015-06-10;12:13:01;1;L;20.75;7
9575;2015-06-10;12:20:23;1;S;12.75;8
9575;2015-06-10;12:20:23;3;S;12.00;20
9575;2015-06-10;12:20:23;2;L;20.75;17
9575;2015-06-10;12:20:23;1;M;16.00;2
9575;2015-06-10;12:20:23;1;L;17.95;22
9575;2015-06-10;12:20:23;1;S;10.50;1
9575;2015-06-10;12:20:23;1;L;20.25;26
9575;2015-06-10;12:20:23;1;L;20.75;7
9575;2015-06-10;12:20:23;1;S;12.25;29
9575;2015-06-10;12:20:23;1;L;20.75;16
9575;2015-06-10;12:20:23;1;L;20.75;13
9575;2015-06-10;12:20:23;1;L;20.75;14
9576;2015-06-10;12:27:17;1;M;16.75;30
9576;2015-06-10;12:27:17;1;L;16.50;1
9577;2015-06-10;12:31:07;1;L;20.75;10
9578;2015-06-10;12:33:07;1;M;14.75;22
9579;2015-06-10;12:38:34;1;S;12.75;17
9579;2015-06-10;12:38:34;1;S;12.00;11
9579;2015-06-10;12:38:34;1;S;12.50;7
9580;2015-06-10;12:44:49;1;S;12.00;2
9580;2015-06-10;12:44:49;1;L;20.50;9
9581;2015-06-10;12:50:18;1;M;16.75;17
9581;2015-06-10;12:50:18;1;L;17.95;22
9581;2015-06-10;12:50:18;1;L;20.75;14
9581;2015-06-10;12:50:18;1;S;12.50;10
9582;2015-06-10;12:55:46;1;M;16.50;4
9583;2015-06-10;13:06:28;1;L;20.75;8
9583;2015-06-10;13:06:28;1;M;16.75;8
9583;2015-06-10;13:06:28;1;M;16.75;17
9584;2015-06-10;13:06:29;1;S;12.75;25
9585;2015-06-10;13:09:37;1;L;20.25;5
9586;2015-06-10;13:15:21;1;L;18.50;3
9587;2015-06-10;13:17:50;1;M;16.00;12
9588;2015-06-10;13:19:56;2;M;16.25;24
9588;2015-06-10;13:19:56;1;S;12.00;11
9588;2015-06-10;13:19:56;1;S;9.75;18
9588;2015-06-10;13:19:56;1;L;20.75;7
9588;2015-06-10;13:19:56;1;M;16.50;7
9588;2015-06-10;13:19:56;1;S;12.50;7
9588;2015-06-10;13:19:56;1;L;20.25;29
9589;2015-06-10;13:34:03;1;S;10.50;1
9590;2015-06-10;13:34:29;1;S;12.50;7
9591;2015-06-10;13:56:58;1;M;16.75;30
9592;2015-06-10;14:19:49;1;S;12.00;20
9592;2015-06-10;14:19:49;1;L;20.25;24
9592;2015-06-10;14:19:49;1;L;20.75;7
9593;2015-06-10;14:22:15;1;S;12.00;15
9594;2015-06-10;14:40:05;1;S;12.75;17
9595;2015-06-10;15:33:02;1;S;12.25;24
9595;2015-06-10;15:33:02;1;L;20.50;2
9595;2015-06-10;15:33:02;1;M;16.00;28
9596;2015-06-10;15:55:45;1;S;10.50;1
9597;2015-06-10;15:58:00;1;L;17.95;22
9597;2015-06-10;15:58:00;1;L;20.75;13
9598;2015-06-10;16:05:13;1;L;20.75;17
9598;2015-06-10;16:05:13;1;M;13.25;1
9599;2015-06-10;16:08:07;1;L;20.75;19
9600;2015-06-10;16:28:19;1;L;20.50;12
9600;2015-06-10;16:28:19;1;M;16.25;29
9601;2015-06-10;16:34:20;1;L;20.75;27
9602;2015-06-10;17:03:57;1;M;16.25;24
9602;2015-06-10;17:03:57;1;L;20.25;15
9603;2015-06-10;17:15:36;1;L;17.95;22
9603;2015-06-10;17:15:36;1;M;13.25;1
9603;2015-06-10;17:15:36;1;XL;25.50;9
9604;2015-06-10;17:32:37;2;L;18.50;3
9605;2015-06-10;17:34:14;1;S;12.25;29
9606;2015-06-10;17:36:12;1;M;16.00;2
9606;2015-06-10;17:36:12;1;L;17.95;22
9606;2015-06-10;17:36:12;1;S;12.00;12
9607;2015-06-10;18:00:23;1;M;16.00;5
9607;2015-06-10;18:00:23;1;M;16.50;7
9608;2015-06-10;18:05:08;1;M;16.75;8
9608;2015-06-10;18:05:08;1;L;17.95;22
9609;2015-06-10;18:09:00;1;M;16.75;6
9610;2015-06-10;18:18:42;1;S;12.00;20
9610;2015-06-10;18:18:42;1;M;16.00;2
9610;2015-06-10;18:18:42;1;M;16.50;27
9610;2015-06-10;18:18:42;1;M;16.50;7
9611;2015-06-10;18:23:15;1;L;20.75;13
9612;2015-06-10;18:25:11;2;M;16.75;8
9612;2015-06-10;18:25:11;1;M;16.75;16
9613;2015-06-10;18:49:11;1;S;12.00;23
9613;2015-06-10;18:49:11;1;S;12.25;29
9614;2015-06-10;18:49:28;1;M;16.50;10
9614;2015-06-10;18:49:28;1;M;16.00;15
9615;2015-06-10;18:56:45;1;M;16.75;8
9615;2015-06-10;18:56:45;1;M;16.00;2
9615;2015-06-10;18:56:45;1;L;17.50;31
9615;2015-06-10;18:56:45;1;S;12.00;9
9616;2015-06-10;19:10:03;1;L;20.50;2
9616;2015-06-10;19:10:03;1;M;14.50;31
9617;2015-06-10;19:44:27;1;L;15.25;18
9618;2015-06-10;20:16:51;1;M;14.75;22
9618;2015-06-10;20:16:51;2;L;20.75;27
9619;2015-06-10;20:26:35;1;S;12.00;20
9619;2015-06-10;20:26:35;1;L;17.95;22
9619;2015-06-10;20:26:35;1;L;20.50;23
9620;2015-06-10;21:45:01;1;S;12.75;16
9621;2015-06-10;22:10:55;1;M;16.75;25
9622;2015-06-10;22:29:03;1;S;12.75;25
9623;2015-06-11;11:25:26;1;M;16.75;30
9623;2015-06-11;11:25:26;1;M;16.50;27
9623;2015-06-11;11:25:26;1;L;20.25;29
9624;2015-06-11;11:35:49;1;M;16.75;30
9625;2015-06-11;11:40:54;1;L;17.50;31
9626;2015-06-11;11:58:25;1;L;20.50;23
9627;2015-06-11;12:01:33;1;M;16.75;8
9628;2015-06-11;12:03:40;1;M;16.75;8
9628;2015-06-11;12:03:40;1;L;20.75;7
9629;2015-06-11;12:11:07;1;S;12.75;25
9629;2015-06-11;12:11:07;1;L;20.25;15
9630;2015-06-11;12:12:58;1;S;10.50;1
9630;2015-06-11;12:12:58;1;L;20.50;23
9631;2015-06-11;12:18:23;1;M;14.75;22
9631;2015-06-11;12:18:23;1;L;20.50;23
9631;2015-06-11;12:18:23;2;L;20.25;29
9632;2015-06-11;12:26:10;1;L;20.25;29
9633;2015-06-11;12:50:57;1;L;18.50;3
9634;2015-06-11;12:52:36;1;L;18.50;3
9634;2015-06-11;12:52:36;1;M;14.75;22
9634;2015-06-11;12:52:36;1;M;13.25;1
9634;2015-06-11;12:52:36;1;S;10.50;1
9634;2015-06-11;12:52:36;1;S;12.00;5
9634;2015-06-11;12:52:36;1;S;12.00;23
9634;2015-06-11;12:52:36;1;M;14.50;31
9634;2015-06-11;12:52:36;2;S;12.25;29
9634;2015-06-11;12:52:36;2;L;20.75;13
9634;2015-06-11;12:52:36;1;S;12.00;9
9634;2015-06-11;12:52:36;1;M;16.00;15
9635;2015-06-11;12:59:19;1;S;12.50;4
9635;2015-06-11;12:59:19;1;S;12.00;9
9636;2015-06-11;13:06:58;1;L;15.25;18
9637;2015-06-11;13:11:46;1;M;16.25;24
9637;2015-06-11;13:11:46;1;S;12.00;26
9637;2015-06-11;13:11:46;1;M;12.50;18
9637;2015-06-11;13:11:46;1;M;16.00;15
9638;2015-06-11;13:13:03;1;L;20.25;5
9638;2015-06-11;13:13:03;1;XL;25.50;9
9639;2015-06-11;13:24:09;1;XL;25.50;9
9640;2015-06-11;13:24:50;1;M;16.50;4
9640;2015-06-11;13:24:50;1;M;16.00;23
9640;2015-06-11;13:24:50;1;L;20.25;29
9641;2015-06-11;13:26:40;1;S;12.50;4
9641;2015-06-11;13:26:40;1;S;11.00;31
9642;2015-06-11;13:34:07;1;M;16.75;17
9642;2015-06-11;13:34:07;1;L;18.50;3
9642;2015-06-11;13:34:07;1;S;12.25;29
9642;2015-06-11;13:34:07;1;L;20.75;6
9643;2015-06-11;13:40:06;1;M;16.75;8
9643;2015-06-11;13:40:06;1;M;16.75;17
9643;2015-06-11;13:40:06;1;M;16.50;13
9644;2015-06-11;13:56:49;1;S;12.00;20
9644;2015-06-11;13:56:49;1;L;20.25;26
9645;2015-06-11;14:08:01;1;L;20.75;27
9646;2015-06-11;14:25:16;1;L;16.50;1
9647;2015-06-11;14:26:07;1;L;20.75;8
9647;2015-06-11;14:26:07;1;L;20.25;5
9647;2015-06-11;14:26:07;1;S;12.50;7
9648;2015-06-11;14:31:52;1;M;16.00;2
9648;2015-06-11;14:31:52;2;L;18.50;3
9648;2015-06-11;14:31:52;1;M;16.50;4
9649;2015-06-11;14:50:04;1;L;20.50;12
9649;2015-06-11;14:50:04;1;L;20.75;27
9649;2015-06-11;14:50:04;2;S;12.50;27
9650;2015-06-11;14:53:12;1;M;16.75;8
9650;2015-06-11;14:53:12;1;S;12.00;20
9650;2015-06-11;14:53:12;1;S;12.75;30
9650;2015-06-11;14:53:12;2;M;16.75;19
9650;2015-06-11;14:53:12;1;L;20.50;2
9650;2015-06-11;14:53:12;1;M;16.50;4
9650;2015-06-11;14:53:12;1;L;20.25;5
9650;2015-06-11;14:53:12;1;L;20.50;23
9650;2015-06-11;14:53:12;1;S;9.75;18
9650;2015-06-11;14:53:12;1;M;16.50;7
9650;2015-06-11;14:53:12;1;S;12.25;29
9650;2015-06-11;14:53:12;1;M;16.75;16
9650;2015-06-11;14:53:12;1;S;12.50;10
9650;2015-06-11;14:53:12;1;XL;25.50;9
9651;2015-06-11;15:24:50;1;L;20.75;10
9651;2015-06-11;15:24:50;1;S;12.75;6
9652;2015-06-11;15:25:11;1;L;20.75;8
9652;2015-06-11;15:25:11;1;L;17.95;22
9652;2015-06-11;15:25:11;1;L;15.25;18
9652;2015-06-11;15:25:11;1;M;16.50;14
9653;2015-06-11;15:57:56;1;M;16.00;2
9653;2015-06-11;15:57:56;1;L;17.95;22
9653;2015-06-11;15:57:56;1;S;12.00;5
9654;2015-06-11;15:58:18;1;S;12.00;11
9655;2015-06-11;16:01:50;1;M;16.75;30
9655;2015-06-11;16:01:50;1;M;16.50;7
9656;2015-06-11;16:09:55;1;L;20.75;27
9657;2015-06-11;16:13:21;1;M;16.00;15
9658;2015-06-11;16:26:54;1;L;20.75;30
9658;2015-06-11;16:26:54;1;L;20.75;4
9658;2015-06-11;16:26:54;1;S;12.00;15
9659;2015-06-11;16:33:54;1;L;20.25;24
9659;2015-06-11;16:33:54;1;L;20.50;12
9660;2015-06-11;16:39:15;1;M;16.75;8
9661;2015-06-11;17:15:03;1;L;20.25;26
9661;2015-06-11;17:15:03;1;M;12.50;18
9662;2015-06-11;17:26:40;1;L;17.95;22
9662;2015-06-11;17:26:40;1;L;16.50;1
9662;2015-06-11;17:26:40;1;L;20.75;4
9662;2015-06-11;17:26:40;1;M;16.50;7
9663;2015-06-11;17:28:39;1;M;16.75;30
9663;2015-06-11;17:28:39;1;L;17.95;22
9663;2015-06-11;17:28:39;1;M;16.00;26
9663;2015-06-11;17:28:39;1;M;16.00;5
9664;2015-06-11;17:33:45;1;S;12.75;17
9664;2015-06-11;17:33:45;1;L;20.75;14
9664;2015-06-11;17:33:45;1;XL;25.50;9
9665;2015-06-11;17:35:20;1;L;20.25;29
9666;2015-06-11;17:45:47;1;M;16.50;7
9667;2015-06-11;17:47:35;1;L;20.50;23
9668;2015-06-11;18:05:41;1;L;16.50;1
9669;2015-06-11;18:14:01;1;L;20.25;24
9669;2015-06-11;18:14:01;1;S;9.75;18
9669;2015-06-11;18:14:01;1;L;20.75;16
9669;2015-06-11;18:14:01;1;M;16.75;6
9670;2015-06-11;18:17:23;1;L;20.50;2
9670;2015-06-11;18:17:23;1;L;20.25;28
9671;2015-06-11;18:17:33;1;S;12.50;7
9672;2015-06-11;18:19:52;1;M;16.00;26
9673;2015-06-11;18:21:54;1;L;21.00;25
9673;2015-06-11;18:21:54;1;L;15.25;18
9674;2015-06-11;18:30:26;1;L;17.95;22
9674;2015-06-11;18:30:26;1;S;10.50;1
9674;2015-06-11;18:30:26;1;M;16.25;29
9675;2015-06-11;18:42:40;1;S;12.00;20
